cache_hit_tokens,client_wall_ms,generated_tokens,latency_ms,partial_match,prompt_tokens,queue_depth_at_start,request_id,route_cost,route_policy,text,ttft_ms,worker_id
0,705.452612019144,32,640.3173650032841,False,88,0,060068f6-653a-49f3-8b86-a5fc34cb4294,88.0,prefill_scratch, 0 req0 variant 0 req0 variant 0 req0 variant 0 req0 variant 0 req0 variant 0 req0 variant 0,68.96939798025414,worker-0
0,791.7531739803962,32,651.839407015359,False,88,1,ca899e6c-a050-4a63-bf45-805756af5420,88.0,prefill_scratch, 1 req1 variant 1 req1 variant 1 req1 variant 1 req1 variant 1 req1 variant 1 req1 variant 1,129.39768601791002,worker-0
0,793.3753170073032,32,647.8885500109755,False,88,5,0a824a7c-2e26-41ea-917f-c92a8db735ad,88.0,prefill_scratch, 2 req2 variant 2 req2 variant 2 req2 variant 2 req2 variant 2 req2 variant 2 req2 variant 2,125.6075410055928,worker-0
0,792.5023169955239,32,647.912857006304,False,88,6,a8226e32-16ae-4639-a431-a1532b463296,88.0,prefill_scratch, 3 req3 variant 3 req3 variant 3 req3 variant 3 req3 variant 3 req3 variant 3 req3 variant 3,125.33332701423205,worker-0
0,792.3543119977694,32,650.6125810265075,False,88,3,cef1edf4-804f-466c-94c2-314da501c4e5,88.0,prefill_scratch, 4 req4 variant 4 req4 variant 4 req4 variant 4 req4 variant 4 req4 variant 4 req4 variant 4,128.078790003201,worker-0
0,792.2117370180786,32,647.2454070171807,False,88,7,2f18d849-ac2d-4e78-91ea-e82f106bb067,88.0,prefill_scratch," 5 req5 variant 5 req5 variant 5

It seems like you're asking about a specific aspect of machine learning inference, particularly related to prefix",124.85440200543962,worker-0
0,792.090814007679,32,649.4642730103806,False,88,4,ef0557fe-1cd0-44cc-a482-72ae9ea7e949,88.0,prefill_scratch, 6 req6 variant 6 req6 variant 6 req6 variant 6 req6 variant 6 req6 variant 6 req6 variant 6,126.96197998593561,worker-0
0,791.971464001108,32,651.5579310071189,False,88,2,16f1c3ee-e642-4c1b-bf80-c9334999ca2a,88.0,prefill_scratch, 7 req7 variant 7 req7 variant 7 req7 variant 7 req7 variant 7 req7 variant 7 req7 variant 7,128.9318299968727,worker-0
0,674.5215450064279,32,550.0016789883375,False,88,0,b31a283c-c269-4112-8133-6d18d86cbe65,88.0,prefill_scratch, 8 req8 variant 8 req8 variant 8 req8 variant 8 req8 variant 8 req8 variant 8 req8 variant 8,26.38927599764429,worker-0
0,628.4448420046829,32,600.7999760040548,False,88,0,59e25a93-6a94-45e5-8e28-ecf1a69df10b,88.0,prefill_scratch, 9 req9 variant 9 req9 variant 9 req9 variant 9 req9 variant 9 req9 variant 9 req9 variant 9,53.85690397815779,worker-1
